,Unnamed: 0,index,x2d_region,x2d_leadtime,x2d_season,x2d_level,,time_step,hit_rate,false_alarm_ratio,bias_score,hanssen_kuipers_score,heidke_skill_score,total,auroc_score,auroc_lb,auroc_ub,cat,obs_count,threshold,hits,misses,FA,CN,hit_percentage,trigger_value,td
12,12,751,0,3,jja,ext,,3,0.981132075471698,0.2,1.22641509433962,0.859636748368894,0.406588824020017,160,0.747216853669877,0.727070747098935,0.764928255066133,ext,9,-0.84,1,8,3,32,11.1111111111111,0.171717171717172,
13,13,795,0,3,jja,ext,,3,0.981132075471698,0.2,1.22641509433962,0.859636748368894,0.406588824020017,160,0.746994097737116,0.728403844141575,0.766566512583462,ext,9,-0.84,1,8,2,33,11.1111111111111,0.181818181818182,
14,14,839,0,3,jja,ext,,3,0.981132075471698,0.2,1.22641509433962,0.859636748368894,0.406588824020017,160,0.747156831817441,0.728577053124631,0.766413350403216,ext,9,-0.84,1,8,2,33,11.1111111111111,0.191919191919192,
15,15,883,0,3,jja,ext,,3,0.886792452830189,0.216666666666667,1.13207547169811,0.765297125727385,0.370307167235495,160,0.701392403972717,0.682851379574788,0.720196555583371,ext,9,-0.84,1,8,2,33,11.1111111111111,0.202020202020202,
16,16,927,0,3,jja,ext,,3,0.886792452830189,0.216666666666667,1.13207547169811,0.765297125727385,0.370307167235495,160,0.700968351025235,0.681883768174718,0.720946942773529,ext,9,-0.84,1,8,2,33,11.1111111111111,0.212121212121212,
17,17,971,0,3,jja,ext,,3,0.886792452830189,0.216666666666667,1.13207547169811,0.765297125727385,0.370307167235495,160,0.701592088708171,0.683333333333333,0.720365491521357,ext,9,-0.84,1,8,2,33,11.1111111111111,0.222222222222222,
18,18,1015,0,3,jja,ext,,3,0.886792452830189,0.216666666666667,1.13207547169811,0.765297125727385,0.370307167235495,160,0.701047153179629,0.683040851984982,0.718961401971848,ext,9,-0.84,1,8,2,33,11.1111111111111,0.232323232323232,
19,19,1237,0,3,jja,ext,,5,0.714285714285714,0,0.714285714285714,0.714285714285714,0.398089171974522,160,0.613795500394152,0.597640100697376,0.630113219424912,ext,9,-0.84,9,0,35,0,100,0.282828282828283,
20,20,1281,0,3,jja,ext,,5,0.714285714285714,0,0.714285714285714,0.714285714285714,0.398089171974522,160,0.613946324272505,0.597674127421672,0.630781829272157,ext,9,-0.84,9,0,35,0,100,0.292929292929293,
21,21,1325,0,3,jja,ext,,5,0.714285714285714,0,0.714285714285714,0.714285714285714,0.398089171974522,160,0.613982222659335,0.59738292853003,0.631055600942469,ext,9,-0.84,9,0,35,0,100,0.303030303030303,
22,22,1369,0,3,jja,ext,,5,0.714285714285714,0,0.714285714285714,0.714285714285714,0.398089171974522,160,0.614058207943603,0.598385815723976,0.630938837398905,ext,9,-0.84,9,0,35,0,100,0.313131313131313,
23,23,2286,0,3,jja,ext,,42,0.961538461538462,0.206349206349206,1.21153846153846,0.841168091168091,0.398717083051992,160,0.565746033333983,0.55302829734562,0.579545454545455,ext,9,-0.84,9,0,35,0,100,0.515151515151515,
24,24,2330,0,3,jja,ext,,42,0.961538461538462,0.206349206349206,1.21153846153846,0.841168091168091,0.398717083051992,160,0.56620892725779,0.553568739242685,0.579937417984982,ext,9,-0.84,9,0,35,0,100,0.525252525252525,
25,25,2374,0,3,jja,ext,,42,0.884615384615385,0.192982456140351,1.09615384615385,0.782763532763533,0.381862404447533,160,0.563065293070907,0.550247027419528,0.576251490937789,ext,9,-0.84,9,0,35,0,100,0.535353535353535,
26,26,2418,0,3,jja,ext,,42,0.884615384615385,0.192982456140351,1.09615384615385,0.782763532763533,0.381862404447533,160,0.562985601753664,0.551241667929102,0.576275483222719,ext,9,-0.84,9,0,35,0,100,0.545454545454546,
27,27,2462,0,3,jja,ext,,42,0.711538461538462,0.195652173913044,0.884615384615385,0.628205128205128,0.323788546255507,160,0.556103866034362,0.543882342557041,0.569358724455995,ext,9,-0.84,9,0,35,0,100,0.555555555555556,
28,28,2506,0,3,jja,ext,,42,0.711538461538462,0.195652173913044,0.884615384615385,0.628205128205128,0.323788546255507,160,0.552751249111592,0.541459887119532,0.565187418303772,ext,9,-0.84,9,0,35,0,100,0.565656565656566,
